subject,trial_id,item,condition,fixation_number,duration,start_time,end_time,corrected_start_time,corrected_end_time,x,y,subject_trialID,distance_in_char_widths,blink,y_compare,line_num_compare,y_attach,line_num_attach,y_segment,line_num_segment,y_split,line_num_split,y_stretch,line_num_stretch,y_slice,line_num_slice,y_warp,line_num_warp,y_chain,line_num_chain,y_regress,line_num_regress,y_cluster,line_num_cluster,y_merge,line_num_merge,y_Wisdom_of_Crowds,y_Wisdom_of_Crowds_correction,line_num_y_Wisdom_of_Crowds,line_num_Wisdom_of_Crowds,line_change_Wisdom_of_Crowds,letternum_Wisdom_of_Crowds,letter_Wisdom_of_Crowds,line_let_Wisdom_of_Crowds,on_word_number_Wisdom_of_Crowds,on_word_Wisdom_of_Crowds,word_land_Wisdom_of_Crowds,line_word_Wisdom_of_Crowds,num_words_in_sentence,on_sentence_num_Wisdom_of_Crowds,on_sentence_Wisdom_of_Crowds,sac_in_Wisdom_of_Crowds,sac_out_Wisdom_of_Crowds,word_launch_Wisdom_of_Crowds,word_refix_Wisdom_of_Crowds,sentence_refix_Wisdom_of_Crowds,word_reg_out_Wisdom_of_Crowds,word_reg_in_Wisdom_of_Crowds,word_reg_out_to_Wisdom_of_Crowds,sentence_reg_in_from_Wisdom_of_Crowds,word_reg_in_from_Wisdom_of_Crowds,sentence_reg_in_Wisdom_of_Crowds,sentence_reg_out_Wisdom_of_Crowds,sentence_reg_out_to_Wisdom_of_Crowds,word_firstskip_Wisdom_of_Crowds,sentence_firstskip_Wisdom_of_Crowds,word_runid_Wisdom_of_Crowds,sentence_runid_Wisdom_of_Crowds,word_fix_Wisdom_of_Crowds,sentence_fix_Wisdom_of_Crowds,word_run_Wisdom_of_Crowds,sentence_run_Wisdom_of_Crowds,word_run_fix_Wisdom_of_Crowds,sentence_run_fix_Wisdom_of_Crowds,word_cland_Wisdom_of_Crowds,y_compare_correction,line_change_compare,letternum_compare,letter_compare,line_let_compare,on_word_number_compare,on_word_compare,word_land_compare,line_word_compare,on_sentence_num_compare,on_sentence_compare,sac_in_compare,sac_out_compare,word_launch_compare,word_refix_compare,sentence_refix_compare,sentence_reg_in_compare,sentence_reg_in_from_compare,word_reg_out_compare,word_reg_out_to_compare,word_reg_in_from_compare,sentence_reg_out_compare,sentence_reg_out_to_compare,word_reg_in_compare,word_firstskip_compare,sentence_firstskip_compare,word_runid_compare,sentence_runid_compare,word_fix_compare,sentence_fix_compare,word_run_compare,sentence_run_compare,word_run_fix_compare,sentence_run_fix_compare,word_cland_compare
AMD1111_03,AMD1111_03_page18,,,85,188,24320,24508,24320,24508,1277,361,AMD1111_03_page18,6.912,false,280,2,336,3,336,3,336,3,392,4,336,3,336,3,336,3,448,5,336,3,392,4,336,-25,3,3,0,285,l,63,39,medioambientales,13,8,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-7,10,-5,false,true,false,true,,,40,false,false,,0,0,18,1,4,38,2,3,1,33,4.5,-81,0,197,n,63,26,Destacan,7,7,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-7,10,-2,false,true,false,,false,,27,false,,true,0,0,17,1,4,26,3,3,1,5,2.5
AMD1111_03,AMD1111_03_page18,,,86,284,24612,24896,24612,24896,1440,352,AMD1111_03_page18,9.629,false,280,2,336,3,336,3,336,3,392,4,336,3,336,3,336,3,448,5,336,3,392,4,336,-16,3,3,0,295,m,73,41,comenzaron,2,10,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",10,9,8,false,true,false,false,,,,false,false,,0,0,18,1,1,39,1,3,1,34,-3.5,-72,0,207, ,73,27,aquellas,7,8,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",10,9,3,false,true,false,,false,,,false,,false,0,0,17,1,5,27,3,3,1,6,2.5
AMD1111_03,AMD1111_03_page18,,,87,208,24940,25148,24940,25148,1603,298,AMD1111_03_page18,9.629,false,280,2,280,2,336,3,336,3,336,3,280,2,336,3,336,3,392,4,280,2,336,3,336,38,3,3,0,304,h,82,42,hace,0,11,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",9,-1,9,false,true,false,false,,,,false,false,,0,0,18,1,1,40,1,3,1,35,-2.5,-18,0,216,n,82,30,enfoque,1,11,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",9,-1,8,false,true,false,,false,,,false,,false,0,0,17,1,2,28,2,3,1,7,-3
AMD1111_03,AMD1111_03_page18,,,88,244,25168,25412,25168,25412,1587,286,AMD1111_03_page18,0.945,false,280,2,280,2,336,3,336,3,336,3,280,2,336,3,336,3,392,4,224,1,336,3,336,50,3,3,0,303, ,81,42,hace,0,11,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-1,-4,-1,true,true,true,false,41,,,false,false,,0,0,18,1,2,41,1,3,2,36,-2.5,-6,0,215,e,81,30,enfoque,0,11,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-1,-4,0,true,true,false,,true,29,,false,,false,0,0,17,1,3,29,2,3,2,8,-4
AMD1111_03,AMD1111_03_page18,,,89,180,25436,25616,25436,25616,1518,329,AMD1111_03_page18,4.076,false,280,2,336,3,336,3,336,3,336,3,280,2,336,3,336,3,448,5,280,2,336,3,336,7,3,3,0,299,a,77,41,comenzaron,6,10,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-4,7,-4,false,true,false,true,,,42,false,false,,0,0,19,1,2,42,2,3,1,37,0.5,-49,0,211, ,77,29,un,0,10,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-4,7,-4,false,true,false,,false,,30,false,,true,0,0,18,1,2,30,2,3,1,9,-1.5
AMD1111_03,AMD1111_03_page18,,,90,408,25668,26076,25668,26076,1640,288,AMD1111_03_page18,7.207,false,280,2,280,2,336,3,336,3,336,3,280,2,336,3,336,3,392,4,224,1,336,3,336,48,3,3,0,306,c,84,42,hace,2,11,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",7,-76,5,false,true,false,false,,,,false,false,,0,0,19,1,3,43,2,3,1,38,-0.5,-8,0,218,o,84,30,enfoque,3,11,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",7,-76,4,false,true,false,,false,,,false,,false,0,0,18,1,4,31,3,3,1,10,-1
AMD1111_03,AMD1111_03_page18,,,91,152,26192,26344,26192,26344,345,352,AMD1111_03_page18,76.503,false,336,3,336,3,392,4,392,4,392,4,392,4,392,4,392,4,392,4,336,3,392,4,392,40,4,4,1,316,0,8,44,45.000,3,1,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-76,-5,-74,false,false,true,false,43,,,false,true,1,0,0,19,1,1,1,1,1,1,1,-0.5,-16,1,230,l,8,31,"ambientalista,",8,0,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-76,-5,-73,false,true,false,,false,,,false,,false,0,0,18,1,8,32,4,3,1,11,0.5
AMD1111_03,AMD1111_03_page18,,,92,176,26391,26567,26391,26567,251,338,AMD1111_03_page18,5.553,false,336,3,336,3,392,4,392,4,392,4,392,4,392,4,392,4,336,3,336,3,392,4,392,54,4,4,0,311,s,3,43,unos,3,0,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-5,6,-2,false,false,false,true,,2,44,true,false,,1,0,20,2,1,44,1,4,1,1,0.5,-2,0,225,i,3,31,"ambientalista,",3,0,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-5,6,3,true,true,false,,false,,,false,,false,0,0,18,1,9,33,4,3,2,12,-4.5
AMD1111_03,AMD1111_03_page18,,,93,127,26608,26735,26608,26735,361,345,AMD1111_03_page18,6.498,false,336,3,336,3,392,4,392,4,392,4,392,4,392,4,392,4,392,4,336,3,392,4,392,47,4,4,0,317,0,9,44,45.000,4,1,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",6,11,2,false,false,false,false,,,,false,false,,0,0,20,2,2,2,2,2,1,1,0.5,-9,0,231,i,9,31,"ambientalista,",9,0,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",6,11,-3,true,true,false,,false,,,false,,false,0,0,18,1,10,34,4,3,3,13,1.5
AMD1111_03,AMD1111_03_page18,,,94,296,26779,27075,26779,27075,544,371,AMD1111_03_page18,10.811,false,336,3,392,4,392,4,392,4,392,4,392,4,392,4,392,4,392,4,336,3,392,4,392,21,4,4,0,328, ,20,46,en,1,3,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",11,-3,10,false,true,true,false,45,,,false,false,,0,0,20,2,1,3,1,2,1,2,-0.5,-35,0,242, ,20,33,el,1,2,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",11,-3,10,false,true,false,,true,32,,false,,false,0,0,18,1,3,35,3,3,1,14,-0.5
AMD1111_03,AMD1111_03_page18,,,95,56,27099,27155,27099,27155,494,383,AMD1111_03_page18,2.954,false,336,3,392,4,392,4,392,4,392,4,392,4,392,4,392,4,448,5,336,3,448,5,392,9,4,4,0,325, ,17,45,"años,",4,2,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-3,-8,-2,false,true,true,true,44,,46,false,false,,1,0,21,2,1,4,1,2,1,3,1,-47,0,239, ,17,32,en,1,1,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-3,-9,-2,false,true,false,,true,31,33,false,,true,0,0,19,1,2,36,2,3,1,15,-0.5
AMD1111_03,AMD1111_03_page18,,,96,224,27199,27423,27199,27423,350,366,AMD1111_03_page18,8.507,false,336,3,392,4,392,4,392,4,392,4,392,4,392,4,392,4,392,4,336,3,448,5,392,26,4,4,0,317,0,9,44,45.000,4,1,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-8,10,-4,false,true,false,true,,,45,false,false,,0,0,21,2,3,5,3,2,1,4,0.5,-30,0,230,l,8,31,"ambientalista,",8,0,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-9,11,-8,false,true,false,,false,,32,false,,true,0,0,19,1,11,37,5,3,1,16,0.5
AMD1111_03,AMD1111_03_page18,,,97,192,27467,27659,27467,27659,532,391,AMD1111_03_page18,10.752,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,448,5,392,4,448,5,392,1,4,4,0,327,n,19,46,en,1,3,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",10,4,9,false,true,false,false,,,,false,false,,0,0,21,2,2,6,2,2,1,5,-0.5,-55,0,241,l,19,33,el,1,2,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",11,4,10,false,true,false,,false,,,false,,false,0,0,19,1,4,38,4,3,1,17,-0.5
AMD1111_03,AMD1111_03_page18,,,98,144,27691,27835,27691,27835,590,396,AMD1111_03_page18,3.426,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,448,5,392,4,448,5,392,-4,4,4,0,331,s,23,47,los,2,4,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",4,8,2,false,true,false,false,,,,false,false,,0,0,21,2,1,7,1,2,1,6,0,-60,0,245,e,23,34,que,2,3,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",4,8,2,false,true,false,,false,,,false,,false,0,0,19,1,2,39,2,3,1,18,0
AMD1111_03,AMD1111_03_page18,,,99,192,27867,28059,27867,28059,732,400,AMD1111_03_page18,8.389,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,448,5,392,4,448,5,392,-8,4,4,0,339,i,31,48,episodios,6,5,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",8,3,2,false,true,false,false,,,,false,false,,0,0,21,2,1,8,1,2,1,7,1,-64,0,253,m,31,36,cambios,2,5,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",8,3,6,false,true,false,,false,,,false,,false,1,0,19,1,1,40,1,3,1,19,-2
AMD1111_03,AMD1111_03_page18,,,100,196,28091,28287,28091,28287,782,414,AMD1111_03_page18,2.954,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,448,5,392,4,448,5,392,-22,4,4,0,342, ,34,48,episodios,8,5,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",3,7,-5,true,true,false,false,,,,false,false,,0,0,21,2,2,9,1,2,2,8,3,-78,0,256,o,34,36,cambios,5,5,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",3,7,-2,true,true,false,,false,,,false,,false,0,0,19,1,2,41,1,3,2,20,1
AMD1111_03,AMD1111_03_page18,,,101,208,28323,28531,28323,28531,910,420,AMD1111_03_page18,7.562,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,504,6,392,4,448,5,392,-28,4,4,0,349,í,41,50,fríos,2,7,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",7,-11,5,false,true,true,false,48,,,false,false,,0,0,21,2,1,10,1,2,1,9,-1,-84,0,263,á,41,37,climáticos,4,6,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",7,-11,3,false,true,false,,true,36,,false,,false,1,0,19,1,1,42,1,3,1,21,-1.5
AMD1111_03,AMD1111_03_page18,,,102,168,28583,28751,28583,28751,714,403,AMD1111_03_page18,11.579,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,448,5,392,4,448,5,392,-11,4,4,0,338,d,30,48,episodios,5,5,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-11,6,-9,false,true,false,true,,,50,false,false,,0,0,22,2,3,11,2,2,1,10,0,-67,0,252,a,30,36,cambios,1,5,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-11,6,-7,false,true,false,,false,,37,false,,true,0,0,20,1,3,43,2,3,1,22,-3
AMD1111_03,AMD1111_03_page18,,,103,228,28787,29015,28787,29015,823,426,AMD1111_03_page18,6.439,false,336,3,448,5,392,4,392,4,448,5,392,4,392,4,392,4,504,6,392,4,448,5,392,-34,4,4,0,344,á,36,49,más,1,6,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",6,16,5,false,true,false,false,,,,false,false,,1,0,22,2,1,12,1,2,1,11,-1,-90,0,258, ,36,37,climáticos,0,6,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",6,16,6,false,true,false,,false,,,false,,false,0,0,20,1,2,44,2,3,1,23,-5.5
AMD1111_03,AMD1111_03_page18,,,104,204,29099,29303,29099,29303,1095,428,AMD1111_03_page18,16.069,false,336,3,448,5,392,4,392,4,448,5,392,4,392,4,448,5,504,6,392,4,448,5,392,-36,4,4,0,360,l,52,53,última,1,10,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",16,6,15,false,true,false,false,,,,false,false,,0,0,22,2,1,13,1,2,1,12,-2.5,-92,0,274,d,52,39,medioambientales,2,8,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",16,7,14,false,true,false,,false,,,false,,false,1,0,20,1,1,45,1,3,1,24,-6.5
AMD1111_03,AMD1111_03_page18,,,105,248,29339,29587,29339,29587,1201,427,AMD1111_03_page18,6.262,false,336,3,448,5,392,4,392,4,448,5,392,4,392,4,448,5,504,6,392,4,448,5,392,-35,4,4,0,366,g,58,54,"glaciación,",0,11,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",6,4,6,false,true,false,false,,,,false,false,,0,0,22,2,1,14,1,2,1,13,-6,-91,0,281,e,59,39,medioambientales,9,8,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",7,3,-2,true,true,false,,false,,,false,,false,0,0,20,1,2,46,1,3,2,25,0.5
AMD1111_03,AMD1111_03_page18,,,106,144,29611,29755,29611,29755,1258,417,AMD1111_03_page18,3.367,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,448,5,504,6,392,4,448,5,392,-25,4,4,0,370,i,62,54,"glaciación,",4,11,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",4,17,0,true,true,false,false,,,,false,false,,0,0,22,2,2,15,1,2,2,14,-2,-81,0,284,a,62,39,medioambientales,12,8,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",3,17,-9,true,true,false,,false,,,false,,false,0,0,20,1,3,47,1,3,3,26,3.5
AMD1111_03,AMD1111_03_page18,,,107,183,29811,29994,29811,29994,1542,368,AMD1111_03_page18,16.777,false,336,3,392,4,392,4,392,4,392,4,336,3,392,4,392,4,504,6,336,3,392,4,392,24,4,4,0,387,n,79,55,influyeron,9,12,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",17,-21,8,false,true,true,false,54,,,false,false,,0,0,22,2,1,16,1,2,1,15,3.5,-32,0,301,o,79,41,comenzaron,8,10,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",17,-21,9,false,true,false,,true,39,,false,,false,0,0,20,1,2,48,2,3,1,27,2.5
AMD1111_03,AMD1111_03_page18,,,108,359,30055,30414,30055,30414,1191,394,AMD1111_03_page18,20.735,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,504,6,392,4,392,4,392,-2,4,4,0,366,g,58,54,"glaciación,",0,11,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-21,-11,-12,false,true,true,true,52,,55,false,false,,0,0,23,2,3,17,2,2,1,16,-6,-58,0,280,i,58,39,medioambientales,8,8,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-21,-11,-13,false,true,false,,true,38,41,false,,true,0,0,21,1,4,49,2,3,1,28,-0.5
AMD1111_03,AMD1111_03_page18,,,109,187,30455,30642,30455,30642,1009,416,AMD1111_03_page18,10.752,false,336,3,392,4,392,4,392,4,448,5,392,4,392,4,392,4,504,6,392,4,448,5,392,-24,4,4,0,355, ,47,52,la,0,9,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-11,-3,-11,false,true,true,true,51,,54,false,false,,1,0,23,2,1,18,1,2,1,17,-1.5,-80,0,269, ,47,38,y,0,7,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-11,-3,-3,false,true,false,,true,37,39,false,,true,1,0,21,1,1,50,1,3,1,29,-1
AMD1111_03,AMD1111_03_page18,,,110,344,30662,31006,30662,31006,957,421,AMD1111_03_page18,3.072,false,336,3,448,5,392,4,392,4,448,5,392,4,392,4,392,4,504,6,392,4,448,5,392,-29,4,4,0,352, ,44,51,de,0,8,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-3,16,-3,false,true,false,true,,,52,false,false,,1,0,23,2,1,19,1,2,1,18,-1.5,-85,0,266,c,44,37,climáticos,7,6,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-3,16,-3,false,true,false,,false,,38,false,,true,0,0,21,1,3,51,3,3,1,30,1.5
AMD1111_03,AMD1111_03_page18,,,111,172,31054,31226,31054,31226,1224,432,AMD1111_03_page18,15.773,false,336,3,448,5,392,4,392,4,448,5,392,4,392,4,448,5,504,6,448,5,448,5,448,16,5,5,1,448,r,60,64,neandertales.,6,8,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",16,141,10,false,true,true,false,55,,,false,false,,0,0,23,2,1,20,1,2,1,19,-1,-96,0,282,n,60,39,medioambientales,10,8,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",16,19,6,false,true,false,,false,,,false,,false,0,0,21,1,5,52,2,3,2,31,1.5
AMD1111_03,AMD1111_03_page18,,,112,176,31282,31458,31282,31458,1556,374,AMD1111_03_page18,19.613,false,336,3,392,4,392,4,392,4,392,4,336,3,392,4,392,4,504,6,336,3,392,4,392,18,4,4,-1,387,n,79,55,influyeron,9,12,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-19,-1,-13,false,true,false,true,,,64,false,false,,0,0,24,2,2,21,2,2,1,20,3.5,-38,0,301,o,79,41,comenzaron,8,10,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",19,-1,11,false,true,false,,false,,,false,,false,0,0,21,1,3,53,3,3,1,32,2.5
AMD1111_03,AMD1111_03_page18,,,113,188,31478,31666,31478,31666,1527,370,AMD1111_03_page18,1.713,false,336,3,392,4,392,4,392,4,392,4,336,3,392,4,392,4,504,6,336,3,392,4,392,22,4,4,0,386,o,78,55,influyeron,8,12,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-1,-5,8,true,true,false,false,,,,false,false,,0,0,24,2,3,22,2,2,2,21,2.5,-34,0,300,r,78,41,comenzaron,7,10,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-1,-5,7,true,true,false,,false,,,false,,false,0,0,21,1,4,54,3,3,2,33,1.5
AMD1111_03,AMD1111_03_page18,,,114,160,31690,31850,31690,31850,1440,374,AMD1111_03_page18,5.14,false,336,3,392,4,392,4,392,4,392,4,336,3,392,4,392,4,504,6,336,3,392,4,392,18,4,4,0,381,l,73,55,influyeron,3,12,19,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-5,160,3,true,true,true,false,42,,,false,true,1,0,0,24,2,4,23,2,2,3,22,-2.5,-38,0,295,m,73,41,comenzaron,2,10,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-5,12,2,true,true,false,,false,,,false,,false,0,0,21,1,5,55,3,3,3,34,-3.5
AMD1111_03,AMD1111_03_page18,,,115,320,31894,32214,31894,32214,1666,346,AMD1111_03_page18,13.351,false,336,3,336,3,392,4,392,4,392,4,336,3,392,4,336,3,448,5,336,3,392,4,336,-10,3,3,-1,307,e,85,42,hace,3,11,19,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",-12,-75,-9,false,false,false,true,,2,55,true,false,,0,0,25,3,4,45,3,5,1,1,0.5,-10,0,307,e,85,42,hace,3,11,1,"Destacan aquellas con un enfoque ambientalista, en el que los cambios climáticos y medioambientales que comenzaron hace unos 45.",12,-75,9,false,true,false,,false,,,false,,false,0,0,21,1,3,56,2,3,1,35,0.5
AMD1111_03,AMD1111_03_page18,,,116,148,32330,32478,32330,32478,375,444,AMD1111_03_page18,76.266,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,448,5,448,5,504,6,448,4,5,5,2,398,n,10,56,poderosamente,10,0,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-75,-7,-72,false,false,false,false,,,,false,false,,1,0,25,3,1,24,1,3,1,1,3,60,3,484,u,10,69,propuestas,4,1,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-75,-7,-72,false,false,false,,true,68,,false,,false,0,0,21,1,1,1,1,1,1,1,-1.5
AMD1111_03,AMD1111_03_page18,,,117,312,32518,32830,32518,32830,261,415,AMD1111_03_page18,6.735,false,504,6,392,4,448,5,448,5,448,5,448,5,448,5,448,5,448,5,392,4,504,6,448,33,5,5,0,391,e,3,56,poderosamente,3,0,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",-7,6,3,true,true,false,false,,,,false,false,,0,0,25,3,2,25,1,3,2,2,-4,89,0,477,a,3,68,estas,3,0,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",-7,6,-3,false,true,false,,false,,69,false,,true,1,0,22,1,1,2,1,1,1,2,0
AMD1111_03,AMD1111_03_page18,,,118,172,32854,33026,32854,33026,354,414,AMD1111_03_page18,5.494,false,504,6,392,4,448,5,448,5,448,5,448,5,448,5,448,5,448,5,392,4,504,6,448,34,5,5,0,397,e,9,56,poderosamente,9,0,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",6,16,-3,true,true,false,false,,,,false,false,,0,0,25,3,3,26,1,3,3,3,2,90,0,483,p,9,69,propuestas,3,1,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",6,16,3,false,true,false,,false,,,false,,false,0,0,22,1,2,3,2,1,1,3,-2.5
AMD1111_03,AMD1111_03_page18,,,119,204,33070,33274,33070,33274,630,442,AMD1111_03_page18,16.305,false,504,6,448,5,448,5,448,5,504,6,448,5,448,5,448,5,504,6,448,5,504,6,448,6,5,5,0,413,i,25,59,capacidad,5,3,15,2,"000 años, en los episodios más fríos de la última glaciación, influyeron poderosamente en la capacidad de supervivencia de los neandertales.",16,4,11,false,true,false,false,,,,false,false,,1,0,25,3,1,27,1,3,1,4,0,62,0,499,n,25,70,sostienen,8,2,3,"En pocas palabras, estas propuestas sostienen que se extinguieron únicamente por razones climáticas y ambientales.",16,4,8,false,true,false,,false,,,false,,false,0,0,22,1,1,4,1,1,1,4,3
